,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
48,7.725400066375732,1.3602824918503942,0.02183990478515625,0.007642430300627835,0.1,"(100, 25, 100)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 8}",0.9617370581226002,0.964645127118644,0.9680836975235069,0.9680836975235069,0.9634485498609455,0.9651994279358017,0.002529803292330072,33,0.9647078298294984,0.9656690723697279,0.9653060548879399,0.9668950905419273,0.9683517065580826,0.9661859508374352,0.0012976593473193005
49,2.502440023422241,0.1912165886802561,0.006239938735961914,0.007642332965038969,0.01,"(25,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'filter__n': 2}",0.9363166953528399,0.9390889830508474,0.9414647066613694,0.9386836180638326,0.9397430803867037,0.9390592722072144,0.0016684316905287635,150,0.9404072173481212,0.9394822220750845,0.9362068394742941,0.9393187009633529,0.9394511206011852,0.9389732200924076,0.0014363870509383086
50,2.381360149383545,0.09714344866649009,0.00935988426208496,0.0076423134983674675,0.01,"(25,)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'filter__n': 3}",0.9353899112935258,0.9382944915254238,0.9434511985167527,0.9316646801748113,0.9400079459674215,0.937761533979554,0.004012332113362482,189,0.9389836119847708,0.9399457061510958,0.9379282947661138,0.9355778461945906,0.9387228125931075,0.9382316543379356,0.001475084746308184
51,2.3152400970458986,0.040324375567628565,0.0031199932098388674,0.006239986419677735,0.01,"(25,)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'filter__n': 4}",0.9363166953528399,0.9380296610169492,0.9421268706131638,0.9373592901602437,0.9397430803867037,0.93871497431008,0.0020375107626771564,168,0.9393146829995034,0.9387869959610673,0.9372330916674942,0.9391200715066045,0.9376634554904493,0.9384236595250238,0.0008253832859327223
52,3.7031200408935545,0.6151683168378158,0.003119945526123047,0.006239891052246094,0.01,"(25,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'filter__n': 5}",0.9477028995101284,0.9525953389830508,0.9560323136008476,0.9527214938418752,0.9460998543239306,0.9510302452460406,0.003625149595264583,110,0.9486508856149644,0.9528570482685559,0.9501440063561426,0.9518654616479624,0.9523620352898334,0.9511758874354918,0.001558792727021663
53,5.505880069732666,2.2669356768603395,0.0,0.0,0.01,"(25,)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'filter__n': 6}",0.9490268767377201,0.9516684322033898,0.9574890742947954,0.9593431333598199,0.960402595682691,0.9555855712696647,0.004456732156126893,98,0.9507697401092534,0.9557372707409124,0.9526268745654981,0.957195352070712,0.9631211308637071,0.9558900736700167,0.004263368920140412
54,5.714919996261597,1.0081460454288729,0.006239891052246094,0.007642274564280669,0.01,"(25,)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'filter__n': 7}",0.9588243082218986,0.9564353813559322,0.9623890875380744,0.9630512514898689,0.9479539133889551,0.9577308120133482,0.005448981023138065,80,0.9625889753352094,0.9593458253327154,0.9610355215678485,0.9620617737610487,0.9522296156520011,0.9594523423297646,0.0037771201208766283
55,4.436720085144043,1.4895036095084297,0.012479925155639648,0.006239962580324957,0.01,"(25,)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'filter__n': 8}",0.9466437177280551,0.956302966101695,0.9601377301019732,0.9516620315190041,0.946762018275725,0.9523014990200752,0.0053013761265007075,105,0.9499751696738951,0.9606700655498908,0.9583209189922866,0.9496805376237296,0.9514682027344655,0.9540229789148535,0.004569999715378989
56,2.5997600078582765,0.3393940364399885,0.009360074996948242,0.007642469232731191,0.01,"(50,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'filter__n': 2}",0.9351251158480074,0.939353813559322,0.9431863329360349,0.936961991789167,0.9390809164349093,0.9387414587637057,0.0027015613637375686,166,0.9400099321304419,0.9399788121565252,0.9376965603999073,0.9378289800377396,0.9384248684079849,0.9387878306265197,0.001015280830300808
57,2.452720022201538,0.06844145995695441,0.012480020523071289,0.006240010264040759,0.01,"(50,)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'filter__n': 3}",0.9353899112935258,0.9381620762711864,0.9437160640974706,0.9385511852734737,0.9368295589988082,0.9385295831346999,0.0028207162844143554,175,0.939016719086244,0.9394160100642257,0.93799450458503,0.9394842255106433,0.9386566027741914,0.9389136124040668,0.0005476215567529975
58,2.733919954299927,0.38483077847370506,0.009360074996948242,0.007642469232731191,0.01,"(50,)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'filter__n': 4}",0.9348603204024891,0.934322033898305,0.9423917361938816,0.9368295589988082,0.9384187524831148,0.9373642671751682,0.002905090803882513,190,0.9381890415494123,0.9366682116135867,0.9362068394742941,0.9395504353295594,0.9371668818485781,0.9375562819630862,0.0011948496782859795
59,5.261519956588745,0.4961951233248808,0.0031199932098388674,0.006239986419677735,0.01,"(50,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'filter__n': 5}",0.9551171719846419,0.9594809322033898,0.960402595682691,0.9577539398755132,0.9539133889551052,0.9573335452089623,0.002482592016061651,85,0.9581195166363184,0.9585512812024101,0.9563677293342603,0.9565001489720926,0.9583540239017446,0.9575785400093653,0.0009454359975285438
60,4.035360050201416,1.7170650084634012,0.01247997283935547,0.006239986421499643,0.01,"(50,)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'filter__n': 6}",0.9442605587183901,0.9597457627118644,0.9532512250033108,0.9499404052443385,0.9626539531187922,0.9539700195984957,0.006630383392542623,101,0.9480549577884456,0.9627226378865126,0.9474956135994969,0.9488529148872777,0.9640811732379911,0.9542414594799448,0.007504212239178181
61,5.933920049667359,1.386960889374088,0.015599918365478516,9.5367431640625e-08,0.01,"(50,)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'filter__n': 7}",0.9581623196081027,0.948490466101695,0.9627863859091511,0.9646404449741756,0.9596079989405377,0.9587372212511256,0.0056094568825914605,74,0.9602052640291342,0.9505065218830696,0.9608699970205582,0.9620286688515907,0.964412222332572,0.9596045348233849,0.004769201077454328
62,5.762320041656494,0.5138483055201967,0.0031200408935546874,0.006240081787109375,0.01,"(50,)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'filter__n': 8}",0.9596186945584536,0.959083686440678,0.964243146603099,0.9635809826513044,0.960402595682691,0.9613856666136977,0.002115281866298819,63,0.9616288693924847,0.9618618817453486,0.9623597179461714,0.9611679412056808,0.9629887112258748,0.9620014243031122,0.0006254715282214439
63,3.0521599769592287,0.8184299494282896,0.006239986419677735,0.007642391365053469,0.01,"(25, 25)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 2}",0.9367138885211175,0.9382944915254238,0.9426566017745994,0.9355052310952192,0.9386836180638326,0.9383706764129456,0.0024259845571293057,181,0.9404403244495945,0.9392173740316493,0.9370344622107458,0.9387228125931075,0.9395504353295594,0.9389930817229313,0.0011282461955176458
64,3.0242800235748293,0.35231086198017647,0.012479925155639648,0.006239962580324957,0.01,"(25, 25)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 3}",0.9357871044618032,0.938426906779661,0.9423917361938816,0.938153886902397,0.939345782015627,0.9388209121245829,0.0021368700924237058,158,0.9392153616950836,0.9401112361782428,0.9368689376634555,0.9381600291323203,0.9395504353295594,0.9387811999997323,0.0011481999909227914
65,2.5619201183319094,0.04988987974893978,0.009359931945800782,0.007642352431958399,0.01,"(25, 25)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 4}",0.9363166953528399,0.9378972457627118,0.9435836313071116,0.9364322606277314,0.9396106475963448,0.9387679432173315,0.002687823185905837,164,0.9398112895216024,0.9395484340859432,0.9377627702188235,0.9396497500579336,0.9388552322309398,0.9391254952230484,0.0007555257448452423
66,4.704040098190307,0.877031143361738,0.015599870681762695,1.1680077279964342e-07,0.01,"(25, 25)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 5}",0.951277638024626,0.958156779661017,0.9606674612634089,0.9596079989405377,0.9565620447622831,0.9572540918480852,0.003292689025010815,86,0.9567290183744414,0.9568959809309409,0.9582547091733704,0.9594795908233191,0.9604727381070612,0.9583664074818266,0.001451308354363289
67,7.867720031738282,1.9215653016103482,0.009360027313232423,0.007642430299140261,0.01,"(25, 25)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 6}",0.9680921488150404,0.9643802966101694,0.9694080254270957,0.9686134286849424,0.9659647728777645,0.9672916997722337,0.0018495111152236014,22,0.9709650720079457,0.9660994504403099,0.9670606150892177,0.967226139636508,0.9693779587512829,0.9681458471850528,0.001770731929300908
68,5.7112000465393065,0.3048613532039108,0.009359979629516601,0.007642391365053469,0.01,"(25, 25)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 7}",0.9661061829736528,0.9635858050847458,0.9663620712488412,0.9656999072970468,0.9618593563766389,0.9647227077705387,0.0017347764448607322,41,0.9685813607018705,0.9656690723697279,0.9646439566987784,0.9642466977852816,0.9642135928758235,0.9654709360862963,0.0016418017876683383
69,6.353320026397705,0.7632965097481321,0.009359979629516601,0.007642391366541051,0.01,"(25, 25)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 8}",0.9639878194095062,0.9680879237288136,0.967951264733148,0.9670242352006356,0.9618593563766389,0.9657820859155676,0.0024564819705381186,29,0.9683165038900844,0.9688472488909489,0.9649750057933592,0.9641804879663655,0.9653391597973979,0.9663316812676312,0.0018825993275714257
70,4.059200143814087,0.9135024773209648,0.015599918365478516,9.5367431640625e-08,0.01,"(50, 50)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 2}",0.9363166953528399,0.9388241525423728,0.9421268706131638,0.9388160508541915,0.9400079459674215,0.9392181789289687,0.001887888998454992,147,0.9387518622744578,0.9397139641130902,0.936637203297249,0.939848379514682,0.9399145893335982,0.9389731997066153,0.0012415116202102287
71,4.659359979629516,1.7484875162647013,0.012480068206787109,0.006240034104304502,0.01,"(50, 50)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 3}",0.9363166953528399,0.9401483050847458,0.9421268706131638,0.9366971262084492,0.9382863196927559,0.93871497431008,0.0021772727576174168,168,0.9403410031451747,0.9418658544660001,0.9363061542026683,0.937100672029662,0.9385572880458172,0.9388341943778643,0.002046176899834861
72,4.004159879684448,0.8408729447218174,0.01248011589050293,0.006240057945934673,0.01,"(50, 50)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 4}",0.9347279226797299,0.9382944915254238,0.9423917361938816,0.9392133492252682,0.9394782148059859,0.9388209121245829,0.0024644910334215213,158,0.938884290680351,0.9396808581076608,0.9360744198364618,0.9404111629754692,0.9400139040619724,0.9390129271323829,0.001552708764654235
73,5.102800083160401,0.6212447280023035,0.012480020523071289,0.006240010264040759,0.01,"(50, 50)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 5}",0.9548523765391236,0.9570974576271186,0.960402595682691,0.9585485366176665,0.9545755529068998,0.9570951851263308,0.002210399437590273,87,0.9580201953318986,0.9559359067734887,0.9569305127950475,0.9577250306220413,0.9584202337206608,0.9574063758486273,0.0008826038697001565
74,8.455079936981202,2.163967758759831,0.015600156784057618,9.5367431640625e-08,0.01,"(50, 50)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 6}",0.9663709784191712,0.9629237288135594,0.9707323533306846,0.9721891140246325,0.9650377433452523,0.9674506064939881,0.0034842974067946495,19,0.9678198973679855,0.9650069522611402,0.9669944052703016,0.9714966729565995,0.9701393716688185,0.968291459904969,0.002296992860558521
75,7.778040075302124,1.0653055878310047,0.01247997283935547,0.006239986421499643,0.01,"(50, 50)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 7}",0.9651793989143387,0.9670286016949152,0.9692755926367369,0.9684809958945835,0.9613296252152033,0.9662588060808306,0.002831637663547174,26,0.9680185399768251,0.9690458849235252,0.968550336014831,0.9668619856324693,0.9664978316284305,0.9677949156352164,0.0009734862368903014
76,7.466239976882934,1.4868027715718435,0.012480020523071289,0.006240010264040759,0.01,"(50, 50)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 8}",0.9625314444591553,0.9601430084745762,0.9692755926367369,0.9647728777645345,0.9633161170705867,0.9640076275226442,0.0030307937419373513,51,0.9649395795398112,0.9632192279679533,0.9681530771013341,0.9661005727149337,0.9702717913066508,0.9665368497261365,0.0024621211727772654
77,4.671839952468872,1.1529442969623764,0.015600061416625977,1.1680077279964342e-07,0.01,"(100, 100)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 100), 'filter__n': 2}",0.9369786839666358,0.9389565677966102,0.9426566017745994,0.9372268573698848,0.9394782148059859,0.9390592722072144,0.0020402414978395716,150,0.9405396457540143,0.9400781301728134,0.937100672029662,0.9379613996755719,0.9391862813255206,0.9389732257915165,0.001284533186121205
78,5.511320018768311,1.8561374621063762,0.018719959259033202,0.006239986421499643,0.01,"(100, 100)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 100), 'filter__n': 3}",0.9372434794121541,0.940280720338983,0.9450403920010595,0.9385511852734737,0.9392133492252682,0.9400656814449918,0.002675004778555723,131,0.9410693593775865,0.9418327484605707,0.9385241831363591,0.9396497500579336,0.9394511206011852,0.940105432326727,0.0011873411937542596
79,9.254400062561036,2.9857603987946084,0.02184004783630371,0.007642508165826269,0.01,"(100, 100)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 100), 'filter__n': 4}",0.93790546802595,0.9373675847457628,0.9449079592107006,0.9449079592107006,0.940670109919216,0.9411515440436464,0.0032652380407475487,117,0.9414666445952656,0.9415679004171357,0.939815274605224,0.9431588704604893,0.9412387857119211,0.9414494951580071,0.0010631418643936835
80,8.718760013580322,3.281060930081139,0.021840000152587892,0.0076423524319583986,0.01,"(100, 100)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 100), 'filter__n': 5}",0.9604130808950087,0.9608050847457628,0.9626539531187922,0.9589458349887432,0.955502582439412,0.9596641771280259,0.0023930824879440757,69,0.9616619764939579,0.9608024895716083,0.958056079716622,0.9586188631774092,0.9611348362962228,0.960054849051164,0.0014398146892576139
81,11.60056004524231,0.6213174132456878,0.01660008430480957,0.0019999981011778883,0.01,"(100, 100)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 100), 'filter__n': 6}",0.9690189328743546,0.9695444915254238,0.9732485763475036,0.9695404582174546,0.967951264733148,0.9698606917739288,0.0017907367513162965,2,0.9711968217182586,0.9710322452492882,0.9683517065580826,0.9682192869202503,0.970371106035025,0.9698342332961809,0.0012950713889041108
82,11.1363600730896,2.684633179134771,0.02183995246887207,0.007642488699898548,0.01,"(100, 100)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 100), 'filter__n': 7}",0.9649146034688203,0.9690148305084746,0.9709972189114024,0.9702026221692491,0.9651701761356112,0.9680597489273797,0.0025445846696131318,14,0.967025326932627,0.9694431569886778,0.9702717913066508,0.9725560300592578,0.9697090078458636,0.9698010626266154,0.001769333785148319
83,10.271400022506715,2.219515984878725,0.015599966049194336,0.0,0.01,"(100, 100)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 100), 'filter__n': 8}",0.9620018535681186,0.9676906779661016,0.9672891007813534,0.9678188319427891,0.9633161170705867,0.9656231791938132,0.0024620683594606314,30,0.965038900844231,0.9710322452492882,0.96719303472705,0.9689475949283278,0.9708345747674381,0.968609270103267,0.0022667382901688468
84,3.695759916305542,0.6509701341018092,0.015600109100341797,1.1680077279964342e-07,0.01,"(25, 25, 25)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25, 25), 'filter__n': 2}",0.9368462862438766,0.9369703389830508,0.9431863329360349,0.9409349754999338,0.9365646934180903,0.9389003654854601,0.0026798328447803247,155,0.9406389670584341,0.9400119181619546,0.939351805872811,0.9404442678849273,0.9358426854702553,0.9392579288896765,0.0017638518622486862
85,4.266440200805664,1.8432848602906025,0.009359931945800782,0.0076423524319583986,0.01,"(25, 25, 25)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25, 25), 'filter__n': 3}",0.9347279226797299,0.9341896186440678,0.9475566150178785,0.9385511852734737,0.9390809164349093,0.9388209121245829,0.004788579522534301,158,0.938652540970038,0.9392835860425081,0.9417684642632502,0.9395173304201013,0.9391531764160626,0.939675019622392,0.0010842858961389887
86,4.101879978179932,0.44376767836398984,0.015600013732910156,9.5367431640625e-08,0.01,"(25, 25, 25)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25, 25), 'filter__n': 4}",0.9367138885211175,0.938426906779661,0.9441133624685472,0.940537677128857,0.9394782148059859,0.939853805815986,0.002475808498765395,138,0.9398443966230756,0.9395153280805139,0.9397821696957659,0.9406097924322177,0.9404111629754692,0.9400325699614086,0.00041040641143804454
87,5.611359930038452,1.6323079009407344,0.009360074996948242,0.007642469232731191,0.01,"(25, 25, 25)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25, 25), 'filter__n': 5}",0.959221501390176,0.956302966101695,0.9619917891669978,0.9606674612634089,0.9573566415044364,0.9591080036018856,0.0020830667385246813,71,0.960801191855653,0.9561676488114944,0.9569967226139636,0.960770682292184,0.9622272983083391,0.959392708776327,0.0023689362539817873
88,5.470360040664673,2.056923628713977,0.006239938735961914,0.007642332965038969,0.01,"(25, 25, 25)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25, 25), 'filter__n': 6}",0.9680921488150404,0.963718220338983,0.9630512514898689,0.9625215203284333,0.9615944907959211,0.9637957518936384,0.002257937085928448,55,0.9706340009932131,0.9656359663642985,0.9615320952097196,0.9611017313867647,0.9627569768596683,0.9643321541627328,0.0035261975191335513
89,6.576640033721924,1.32155421702633,0.009359979629516601,0.007642391366541051,0.01,"(25, 25, 25)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25, 25), 'filter__n': 7}",0.9659737852508937,0.9621292372881356,0.9670242352006356,0.9638458482320222,0.9609323268441267,0.9639811430690185,0.002279193483921828,52,0.9690448601224962,0.9647421042177051,0.9650081107028172,0.962624557221836,0.9676896083689212,0.9658218481267552,0.0022771481849819613
90,6.354200029373169,1.5320900762889,0.012480020523071289,0.0062400102622188576,0.01,"(25, 25, 25)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25, 25), 'filter__n': 8}",0.9618694558453594,0.9642478813559322,0.969143159846378,0.9658323400874056,0.9618593563766389,0.9645902855024101,0.0027294142025519877,44,0.9648733653368647,0.9678540687280672,0.9693779587512829,0.9640480683285331,0.9663654119905982,0.9665037746270692,0.0019386645215971798
91,6.242400026321411,1.5010492254782963,0.015599966049194336,1.5078914929239175e-07,0.01,"(100, 25, 100)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 2}",0.9368462862438766,0.9390889830508474,0.945570123162495,0.9422593034035227,0.9409349754999338,0.9409396684146406,0.002944989965062781,118,0.9406720741599073,0.940475402237966,0.9404773727943854,0.9419008839010825,0.9409408415267985,0.940893314924028,0.0005318007832986893
92,6.476000070571899,1.2441599340226996,0.02184004783630371,0.007642410834204267,0.01,"(100, 25, 100)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 3}",0.9376406725804316,0.938426906779661,0.9447755264203417,0.941862005032446,0.9411998410806516,0.9407807616928863,0.002557514387231029,122,0.9418970369144182,0.9400119181619546,0.9400801138808885,0.9403780580660112,0.9409077366173404,0.9406549727281226,0.0006967462416081864
93,8.751480054855346,3.035690866532586,0.015600013732910156,9.5367431640625e-08,0.01,"(100, 25, 100)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 4}",0.9401562293128558,0.9390889830508474,0.9433187657263938,0.9417295722420871,0.9419944378228049,0.9412574818581493,0.0014785184694586996,116,0.9444793908293329,0.9406078262596835,0.939848379514682,0.9411394709835469,0.9431919753699474,0.9418534085914386,0.0017186545659931367
94,8.368120050430297,1.8587556229924111,0.018719959259033202,0.006239986419677735,0.01,"(100, 25, 100)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 5}",0.9547199788163644,0.9623940677966102,0.9634485498609455,0.9625215203284333,0.9581512382465899,0.9602468351077917,0.003315954698270138,67,0.958682337361364,0.9615308216910547,0.9613003608435131,0.9618631443043003,0.9620286688515907,0.9610810666103646,0.0012258765949505915
95,10.494440126419068,3.892778890313099,0.018720054626464845,0.006239938738694798,0.01,"(100, 25, 100)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 6}",0.966238580696412,0.9672934322033898,0.9739107402992981,0.9694080254270957,0.9672891007813534,0.9688277980825255,0.0027421881769982134,10,0.969144181426916,0.9696086870158247,0.9718608269606382,0.97080146985798,0.9701062667593604,0.9703042864041439,0.0009527773861421326
96,9.883440208435058,1.8545971136907213,0.018719911575317383,0.0062400102622188576,0.01,"(100, 25, 100)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 7}",0.9674301602012445,0.9671610169491526,0.9708647861210435,0.9682161303138657,0.9649053105548934,0.9677154510302453,0.0019211072190002843,17,0.9696076808475418,0.9709991392438588,0.9687820703810375,0.971298043499851,0.9695765882080313,0.9700527044360641,0.0009471907714848256
